FALSE##,Spider-Man##,139000000##,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]##",http://www.sonypictures.com/movies/spider-man/##,557##,tt0145487##,en##,Spider-Man##,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.##",29.413341##,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Marvel Enterprises', 'id': 19551}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",2002-05-01##,821708551##,121##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,With great power comes great responsibility.##,FALSE##,6.8##,5398
FALSE##,The Intouchables##,13000000##,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]##",null##,77338##,tt1675434##,fr##,Intouchables##,A true story of two men who should never have met ? a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.##,16.086919##,"[{'name': 'Gaumont', 'id': 9}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'Cin?Cin?ma', 'id': 6301}, {'name': 'Quad Productions', 'id': 7038}, {'name': 'Chaocorp', 'id': 7766}, {'name': 'Ten Films', 'id': 8018}, {'name': 'TF1', 'id': 22123}]##","[{'iso_3166_1': 'FR', 'name': 'France'}]##",2011-11-02##,426480871##,112##,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranГ§ais'}]##",Released##,Sometimes you have to reach into someone else's world to find out what's missing in your own.##,FALSE##,8.2##,5410
FALSE##,Toy Story##,30000000##,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]##",http://toystory.disney.com/toy-story##,862##,tt0114709##,en##,Toy Story##,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.##",21.946943##,"[{'name': 'Pixar Animation Studios', 'id': 3}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",1995-10-30##,373554033##,81##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,null##,FALSE##,7.7##,5415
FALSE##,Harry Potter and the Half-Blood Prince##,250000000##,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]##",http://harrypotter.warnerbros.com/harrypotterandthehalf-bloodprince/dvd/index.html##,767##,tt0417741##,en##,Harry Potter and the Half-Blood Prince##,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.##",19.083723##,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2009-07-07##,933959197##,153##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Dark Secrets Revealed##,FALSE##,7.4##,5435
FALSE##,Frozen##,150000000##,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]##",http://movies.disney.com/frozen##,109445##,tt2294629##,en##,Frozen##,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa's coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.##",24.248243##,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",2013-11-27##,1274219009##,102##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Only the act of true love will thaw a frozen heart.##,FALSE##,7.3##,5440
FALSE##,John Wick##,20000000##,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]##",http://www.johnwickthemovie.com/##,245891##,tt2911666##,en##,John Wick##,Ex-lunatic John Wick comes off his meds to track down the bounders that killed his dog and made off with his self-respect.##,183.870374##,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Warner Bros.', 'id': 6194}, {'name': '87Eleven', 'id': 23008}, {'name': 'DefyNite Films', 'id': 36259}, {'name': 'MJW Films', 'id': 36433}]##","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2014-10-22##,88761661##,101##,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'P???РєРёР№'}]##",Released##,Don't set him off.##,FALSE##,7##,5499
FALSE##,The Lion King##,45000000##,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]##",http://movies.disney.com/the-lion-king##,8587##,tt0110357##,en##,The Lion King##,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.##,21.605761##,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",1994-06-23##,788241776##,89##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Life's greatest adventure is finding your place in the Circle of Life.##,FALSE##,8##,5520
FALSE##,Beauty and the Beast##,160000000##,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]##",http://movies.disney.com/beauty-and-the-beast-2017##,321612##,tt2771200##,en##,Beauty and the Beast##,A live-action adaptation of Disney's version of the classic 'Beauty and the Beast' tale of a cursed prince and a beautiful young woman who helps him break the spell.##,287.253654##,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Mandeville Films', 'id': 10227}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2017-03-16##,1262886337##,129##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Be our guest.##,FALSE##,6.8##,5530
FALSE##,The Maze Runner##,34000000##,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]##",http://themazerunnermovie.com/##,198663##,tt1790864##,en##,The Maze Runner##,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.##",76.93789##,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Gotham Group', 'id': 3672}, {'name': 'Dayday Films', 'id': 8569}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSG Entertainment', 'id': 22213}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",2014-09-10##,348319861##,113##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Run - Remember - Survive##,FALSE##,7##,5540
FALSE##,Gladiator##,103000000##,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]##",null##,98##,tt0172495##,en##,Gladiator##,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.##",23.186667##,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'Mill Film', 'id': 21904}, {'name': 'C & L', 'id': 21905}, {'name': 'Dawliz', 'id': 21906}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2000-05-01##,457640427##,155##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,A Hero Will Rise.##,FALSE##,7.9##,5566
FALSE##,Fantastic Beasts and Where to Find Them##,180000000##,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]##",http://www.fantasticbeasts.com/##,259316##,tt3183660##,en##,Fantastic Beasts and Where to Find Them##,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.##",41.051421##,"[{'name': 'Heyday films', 'id': 437}, {'name': 'Warner Bros.', 'id': 6194}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2016-11-16##,809342332##,133##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,From J.K. Rowling's wizarding world.##,FALSE##,7.2##,5612
FALSE##,Harry Potter and the Order of the Phoenix##,150000000##,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]##",http://www.harrypotterorderofthephoenix.com/##,675##,tt0373889##,en##,Harry Potter and the Order of the Phoenix##,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students ? dubbed 'Dumbledore's Army' ? to defend themselves against the dark arts.##",21.3643##,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2007-06-28##,938212738##,138##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Evil Must Be Confronted.##,FALSE##,7.4##,5633
FALSE##,Now You See Me##,75000000##,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]##",null##,75656##,tt1670345##,en##,Now You See Me##,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.##,17.852022##,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'K/O Paper Products', 'id': 7296}, {'name': 'SOIXAN7E QUIN5E', 'id': 23271}, {'name': 'See Me Louisiana', 'id': 23272}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]##",2013-05-29##,117698894##,115##,"[{'iso_639_1': 'fr', 'name': 'FranГ§ais'}, {'iso_639_1': 'en', 'name': 'English'}]##",Released##,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.##,FALSE##,7.3##,5635
FALSE##,World War Z##,200000000##,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]##",http://www.worldwarzmovie.com##,72190##,tt0816711##,en##,World War Z##,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.##",26.114917##,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'GK Films', 'id': 3281}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'Hemisphere Media Capital', 'id': 9169}, {'name': 'Apparatus Productions', 'id': 11956}, {'name': 'Latina Pictures', 'id': 19108}, {'name': '2DUX©ч', 'id': 23644}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MT', 'name': 'Malta'}]##",2013-06-20##,531865000##,116##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Remember Philly!##,FALSE##,6.7##,5683
FALSE##,Harry Potter and the Deathly Hallows: Part 1##,250000000##,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]##",http://www.harrypotter.com##,12444##,tt0926084##,en##,Harry Potter and the Deathly Hallows: Part 1##,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.##",23.300362##,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2010-10-17##,954305868##,146##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,One Way, One Fate, One Hero.##,FALSE##,7.5##,5708
FALSE##,Arrival##,47000000##,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]##",http://www.arrivalmovie.com/##,329865##,tt2543164##,en##,Arrival##,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.##",30.83786##,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': '21 Laps Entertainment', 'id': 2575}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Lava Bear Films', 'id': 32300}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",2016-11-10##,203388186##,113##,"[{'iso_639_1': 'zh', 'name': '??ЂљиЇќ'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'P???РєРёР№'}]##",Released##,Why are they here?##,FALSE##,7.2##,5729
FALSE##,Harry Potter and the Goblet of Fire##,150000000##,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]##",http://harrypotter.warnerbros.com/##,674##,tt0330373##,en##,Harry Potter and the Goblet of Fire##,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure ? but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.##",24.903058##,"[{'name': 'Patalex IV Productions Limited', 'id': 462}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2005-11-05##,895921036##,157##,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranГ§ais'}]##",Released##,Dark And Difficult Times Lie Ahead.##,FALSE##,7.5##,5758
FALSE##,The Hunger Games: Mockingjay - Part 1##,125000000##,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]##",http://www.thehungergames.movie/##,131631##,tt1951265##,en##,The Hunger Games: Mockingjay - Part 1##,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.##,147.098006##,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Color Force', 'id': 5420}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",2014-11-18##,752100229##,123##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Fire burns brighter in the darkness##,FALSE##,6.6##,5767
FALSE##,Gravity##,105000000##,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]##",http://gravitymovie.warnerbros.com/##,49047##,tt1454468##,en##,Gravity##,"Dr。Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.##",18.50194##,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}, {'name': 'Esperanto Filmoj', 'id': 7470}]##","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]##",2013-09-27##,716392705##,91##,"[{'iso_639_1': 'en', 'name': 'English'}]##",Released##,Don't Let Go##,FALSE##,7.3##,5879
